user_id,R,F,user_type,user_type_name
1506,1,2,2,潜力用户
1509,2,7,1,高价值用户
1510,5,1,0,流失用户
1511,2,1,2,潜力用户
1513,7,4,0,流失用户
1514,1,3,2,潜力用户
1515,4,1,0,流失用户
1520,5,2,0,流失用户
1522,0,1,2,潜力用户
1523,0,8,1,高价值用户
1524,7,1,0,流失用户
1525,6,1,0,流失用户
1526,0,10,1,高价值用户
1529,2,3,2,潜力用户
1531,0,4,2,潜力用户
1532,1,1,2,潜力用户
1533,2,2,2,潜力用户
1535,7,2,0,流失用户
1536,0,19,1,高价值用户
1537,5,1,0,流失用户
1538,2,7,1,高价值用户
1539,1,1,2,潜力用户
1540,7,1,0,流失用户
1542,1,3,2,潜力用户
1543,0,8,1,高价值用户
1544,0,2,2,潜力用户
1546,0,5,2,潜力用户
1548,0,1,2,潜力用户
1550,2,2,2,潜力用户
1551,0,2,2,潜力用户
1555,7,3,0,流失用户
1557,4,1,0,流失用户
1558,0,2,2,潜力用户
1559,8,1,0,流失用户
1560,5,1,0,流失用户
1561,2,3,2,潜力用户
1562,0,1,2,潜力用户
1563,5,1,0,流失用户
1566,3,2,2,潜力用户
1567,1,5,2,潜力用户
1570,4,2,0,流失用户
1572,5,2,0,流失用户
1574,3,2,2,潜力用户
1575,1,1,2,潜力用户
1576,1,4,2,潜力用户
1578,4,4,0,流失用户
1581,2,1,2,潜力用户
1582,6,2,0,流失用户
1583,5,2,0,流失用户
1584,1,1,2,潜力用户
1585,0,4,2,潜力用户
1588,7,1,0,流失用户
1591,0,4,2,潜力用户
1592,5,1,0,流失用户
1597,1,6,1,高价值用户
1598,1,3,2,潜力用户
1601,5,1,0,流失用户
1602,6,1,0,流失用户
1606,8,1,0,流失用户
1607,0,5,2,潜力用户
1609,2,1,2,潜力用户
1610,2,3,2,潜力用户
1611,8,1,0,流失用户
1612,2,3,2,潜力用户
1614,7,2,0,流失用户
1620,0,2,2,潜力用户
1622,0,2,2,潜力用户
1624,8,1,0,流失用户
1625,4,2,0,流失用户
1626,1,9,1,高价值用户
1627,3,4,2,潜力用户
1628,0,4,2,潜力用户
1629,8,2,0,流失用户
1630,0,3,2,潜力用户
1631,2,8,1,高价值用户
1633,2,4,2,潜力用户
1634,2,5,2,潜力用户
1635,6,2,0,流失用户
1636,2,1,2,潜力用户
1638,3,5,2,潜力用户
1642,6,2,0,流失用户
1643,1,2,2,潜力用户
1645,0,4,2,潜力用户
1646,3,6,1,高价值用户
1647,5,1,0,流失用户
1649,6,3,0,流失用户
1650,4,15,1,高价值用户
1652,3,1,2,潜力用户
1654,1,6,1,高价值用户
1655,6,1,0,流失用户
1656,4,1,0,流失用户
1658,3,2,2,潜力用户
1659,0,1,2,潜力用户
1660,3,3,2,潜力用户
1661,1,3,2,潜力用户
1663,0,4,2,潜力用户
1664,1,2,2,潜力用户
1665,2,2,2,潜力用户
1670,3,2,2,潜力用户
1671,3,3,2,潜力用户
1672,2,4,2,潜力用户
1673,2,3,2,潜力用户
1674,0,4,2,潜力用户
1675,2,1,2,潜力用户
1676,4,1,0,流失用户
1678,1,2,2,潜力用户
1679,5,2,0,流失用户
1681,2,7,1,高价值用户
1682,1,2,2,潜力用户
1683,5,1,0,流失用户
1684,4,1,0,流失用户
1685,7,1,0,流失用户
1686,0,11,1,高价值用户
1687,1,2,2,潜力用户
1688,0,5,2,潜力用户
1689,1,3,2,潜力用户
1691,5,1,0,流失用户
1692,2,2,2,潜力用户
1694,4,2,0,流失用户
1696,1,5,2,潜力用户
1697,3,2,2,潜力用户
1698,6,2,0,流失用户
1702,4,1,0,流失用户
1703,6,4,0,流失用户
1704,8,2,0,流失用户
1707,3,2,2,潜力用户
1708,0,2,2,潜力用户
1709,3,3,2,潜力用户
1710,1,7,1,高价值用户
1712,5,1,0,流失用户
1713,2,2,2,潜力用户
1714,0,2,2,潜力用户
1715,8,1,0,流失用户
1716,4,4,0,流失用户
1717,8,1,0,流失用户
1719,5,1,0,流失用户
1720,6,1,0,流失用户
1721,1,3,2,潜力用户
1722,7,1,0,流失用户
1724,5,3,0,流失用户
1730,1,3,2,潜力用户
1731,8,1,0,流失用户
1733,3,1,2,潜力用户
1734,5,1,0,流失用户
1735,6,1,0,流失用户
1742,6,4,0,流失用户
1743,3,1,2,潜力用户
1744,6,2,0,流失用户
1745,5,2,0,流失用户
1746,3,3,2,潜力用户
1748,6,1,0,流失用户
1751,1,5,2,潜力用户
1752,2,9,1,高价值用户
1755,7,2,0,流失用户
1756,1,8,1,高价值用户
1757,0,2,2,潜力用户
1758,3,2,2,潜力用户
1759,3,1,2,潜力用户
1761,1,4,2,潜力用户
1766,0,10,1,高价值用户
1768,7,1,0,流失用户
1770,4,3,0,流失用户
1771,8,1,0,流失用户
1772,1,2,2,潜力用户
1773,3,1,2,潜力用户
1774,1,2,2,潜力用户
1775,1,2,2,潜力用户
1777,8,1,0,流失用户
1778,5,3,0,流失用户
1779,1,6,1,高价值用户
1780,5,1,0,流失用户
1781,6,1,0,流失用户
1783,2,2,2,潜力用户
1784,3,4,2,潜力用户
1787,1,9,1,高价值用户
1790,0,1,2,潜力用户
1792,1,1,2,潜力用户
1793,1,2,2,潜力用户
1794,3,1,2,潜力用户
1795,3,1,2,潜力用户
1797,6,1,0,流失用户
1798,4,1,0,流失用户
1801,5,1,0,流失用户
1802,0,1,2,潜力用户
1804,4,1,0,流失用户
1807,5,3,0,流失用户
1808,3,2,2,潜力用户
1809,1,8,1,高价值用户
1811,0,3,2,潜力用户
1812,7,1,0,流失用户
1813,1,3,2,潜力用户
1814,8,1,0,流失用户
1815,2,5,2,潜力用户
1817,0,1,2,潜力用户
1818,2,1,2,潜力用户
1819,0,2,2,潜力用户
1820,1,1,2,潜力用户
1821,3,2,2,潜力用户
1822,1,11,1,高价值用户
1824,0,3,2,潜力用户
1825,2,3,2,潜力用户
1826,0,2,2,潜力用户
1827,6,1,0,流失用户
1828,1,3,2,潜力用户
1830,1,4,2,潜力用户
1833,0,10,1,高价值用户
1837,8,1,0,流失用户
1838,0,2,2,潜力用户
1841,3,3,2,潜力用户
1842,4,4,0,流失用户
1843,4,3,0,流失用户
1847,2,2,2,潜力用户
1850,0,3,2,潜力用户
1851,6,2,0,流失用户
1853,0,1,2,潜力用户
1854,0,2,2,潜力用户
1856,7,1,0,流失用户
1857,6,1,0,流失用户
1859,0,3,2,潜力用户
1860,1,1,2,潜力用户
1861,1,2,2,潜力用户
1862,1,4,2,潜力用户
1865,4,1,0,流失用户
1866,3,2,2,潜力用户
1867,8,1,0,流失用户
1869,0,2,2,潜力用户
1870,2,1,2,潜力用户
1872,3,2,2,潜力用户
1874,0,9,1,高价值用户
1875,2,4,2,潜力用户
1876,7,2,0,流失用户
1877,7,3,0,流失用户
1879,2,1,2,潜力用户
1880,2,2,2,潜力用户
1882,4,4,0,流失用户
1884,7,3,0,流失用户
1887,6,1,0,流失用户
1894,3,5,2,潜力用户
1895,0,1,2,潜力用户
1896,7,1,0,流失用户
1897,3,1,2,潜力用户
1898,0,7,1,高价值用户
1903,0,3,2,潜力用户
1905,0,4,2,潜力用户
1906,1,3,2,潜力用户
1907,3,5,2,潜力用户
1908,3,2,2,潜力用户
1909,1,8,1,高价值用户
1910,4,2,0,流失用户
1911,0,10,1,高价值用户
1913,4,1,0,流失用户
1915,3,1,2,潜力用户
1916,1,6,1,高价值用户
1918,6,6,0,流失用户
1921,2,1,2,潜力用户
1924,0,7,1,高价值用户
1926,2,2,2,潜力用户
1927,0,2,2,潜力用户
1928,1,1,2,潜力用户
1929,7,1,0,流失用户
1930,3,1,2,潜力用户
1931,3,2,2,潜力用户
1935,0,2,2,潜力用户
1936,8,1,0,流失用户
1938,0,2,2,潜力用户
1939,4,5,0,流失用户
1940,0,3,2,潜力用户
1941,0,3,2,潜力用户
1942,1,6,1,高价值用户
1943,7,2,0,流失用户
1944,8,1,0,流失用户
1946,1,1,2,潜力用户
1948,1,6,1,高价值用户
1951,1,3,2,潜力用户
1953,0,6,1,高价值用户
1955,3,3,2,潜力用户
1957,7,1,0,流失用户
1959,8,1,0,流失用户
1960,4,8,1,高价值用户
1961,6,1,0,流失用户
1962,7,2,0,流失用户
1963,7,1,0,流失用户
1967,1,2,2,潜力用户
1968,0,1,2,潜力用户
1973,1,1,2,潜力用户
1974,5,1,0,流失用户
1976,1,10,1,高价值用户
1977,2,8,1,高价值用户
1978,0,17,1,高价值用户
1979,1,2,2,潜力用户
1980,2,2,2,潜力用户
1981,0,4,2,潜力用户
1982,0,8,1,高价值用户
1983,0,2,2,潜力用户
1985,0,5,2,潜力用户
1986,0,8,1,高价值用户
1988,2,6,1,高价值用户
1989,2,2,2,潜力用户
1990,2,4,2,潜力用户
1991,6,6,0,流失用户
1992,1,2,2,潜力用户
1993,1,2,2,潜力用户
1994,2,3,2,潜力用户
1995,1,4,2,潜力用户
1996,0,4,2,潜力用户
1997,1,2,2,潜力用户
1998,3,4,2,潜力用户
1999,6,1,0,流失用户
2003,0,6,1,高价值用户
2004,1,3,2,潜力用户
2005,2,10,1,高价值用户
2006,2,2,2,潜力用户
2007,0,1,2,潜力用户
2008,1,3,2,潜力用户
2009,2,2,2,潜力用户
2012,3,3,2,潜力用户
2018,4,4,0,流失用户
2019,1,1,2,潜力用户
2021,1,26,1,高价值用户
2022,2,5,2,潜力用户
2024,2,2,2,潜力用户
2025,0,7,1,高价值用户
2027,5,2,0,流失用户
2028,5,5,0,流失用户
2030,4,2,0,流失用户
2031,2,2,2,潜力用户
2035,2,2,2,潜力用户
2036,1,2,2,潜力用户
2037,4,4,0,流失用户
2038,2,3,2,潜力用户
2039,7,1,0,流失用户
2040,7,1,0,流失用户
2041,0,1,2,潜力用户
2042,5,1,0,流失用户
2044,1,4,2,潜力用户
2045,5,1,0,流失用户
2046,1,3,2,潜力用户
2047,0,6,1,高价值用户
2049,6,2,0,流失用户
2050,4,3,0,流失用户
2051,2,2,2,潜力用户
2052,0,4,2,潜力用户
2054,0,3,2,潜力用户
2055,2,2,2,潜力用户
2056,1,3,2,潜力用户
2058,1,2,2,潜力用户
2059,1,3,2,潜力用户
2060,3,2,2,潜力用户
2062,0,5,2,潜力用户
2064,2,1,2,潜力用户
2065,5,1,0,流失用户
2069,5,5,0,流失用户
2070,0,4,2,潜力用户
2071,1,3,2,潜力用户
2072,3,5,2,潜力用户
2074,2,4,2,潜力用户
2075,1,1,2,潜力用户
2077,8,2,0,流失用户
2078,5,1,0,流失用户
2079,0,3,2,潜力用户
2081,3,2,2,潜力用户
2082,6,1,0,流失用户
2083,0,1,2,潜力用户
2086,2,4,2,潜力用户
2087,1,1,2,潜力用户
2088,7,1,0,流失用户
2089,1,3,2,潜力用户
2090,0,2,2,潜力用户
2093,4,2,0,流失用户
2094,0,6,1,高价值用户
2095,8,2,0,流失用户
2097,2,4,2,潜力用户
2098,1,1,2,潜力用户
2099,0,2,2,潜力用户
2100,3,2,2,潜力用户
2104,1,2,2,潜力用户
2105,0,4,2,潜力用户
2107,0,5,2,潜力用户
2108,2,2,2,潜力用户
2109,0,2,2,潜力用户
2110,1,4,2,潜力用户
2112,4,1,0,流失用户
2113,2,1,2,潜力用户
2116,2,3,2,潜力用户
2117,0,5,2,潜力用户
2118,0,5,2,潜力用户
2119,1,3,2,潜力用户
2120,4,3,0,流失用户
2121,4,4,0,流失用户
2123,1,4,2,潜力用户
2125,0,4,2,潜力用户
2127,1,2,2,潜力用户
2128,0,3,2,潜力用户
2131,8,1,0,流失用户
2133,5,1,0,流失用户
2134,1,2,2,潜力用户
2136,1,3,2,潜力用户
2137,0,2,2,潜力用户
2138,7,1,0,流失用户
2139,3,1,2,潜力用户
2140,2,5,2,潜力用户
2141,2,5,2,潜力用户
2142,6,2,0,流失用户
2143,1,2,2,潜力用户
2144,0,5,2,潜力用户
2145,1,1,2,潜力用户
2146,7,1,0,流失用户
2147,2,1,2,潜力用户
2148,5,1,0,流失用户
2149,1,6,1,高价值用户
2151,7,3,0,流失用户
2152,1,4,2,潜力用户
2153,2,6,1,高价值用户
2154,7,2,0,流失用户
2165,6,4,0,流失用户
2166,2,10,1,高价值用户
2167,1,8,1,高价值用户
2168,6,1,0,流失用户
2169,0,2,2,潜力用户
2170,4,1,0,流失用户
2173,0,3,2,潜力用户
2175,6,1,0,流失用户
2178,1,2,2,潜力用户
2179,3,2,2,潜力用户
2180,0,1,2,潜力用户
2181,0,19,1,高价值用户
2182,0,1,2,潜力用户
2184,3,1,2,潜力用户
2185,0,4,2,潜力用户
2186,0,12,1,高价值用户
2187,2,5,2,潜力用户
2189,4,2,0,流失用户
2190,4,7,1,高价值用户
2192,0,2,2,潜力用户
2193,8,2,0,流失用户
2196,0,8,1,高价值用户
2197,0,2,2,潜力用户
2198,3,2,2,潜力用户
2199,0,7,1,高价值用户
2200,3,3,2,潜力用户
2201,4,2,0,流失用户
2205,1,3,2,潜力用户
2208,4,3,0,流失用户
2209,5,2,0,流失用户
2211,0,4,2,潜力用户
2212,6,1,0,流失用户
2213,4,1,0,流失用户
2214,6,2,0,流失用户
2215,4,2,0,流失用户
2217,4,2,0,流失用户
2220,5,4,0,流失用户
2224,0,4,2,潜力用户
2225,0,6,1,高价值用户
2228,3,4,2,潜力用户
2229,1,3,2,潜力用户
2230,3,3,2,潜力用户
2231,5,3,0,流失用户
2233,5,4,0,流失用户
2236,3,1,2,潜力用户
2237,8,2,0,流失用户
2240,1,9,1,高价值用户
2241,6,1,0,流失用户
2242,1,6,1,高价值用户
2243,1,2,2,潜力用户
2244,5,2,0,流失用户
2245,1,3,2,潜力用户
2246,5,1,0,流失用户
2247,5,1,0,流失用户
2248,6,2,0,流失用户
2249,2,5,2,潜力用户
2251,1,1,2,潜力用户
2255,8,1,0,流失用户
2256,0,6,1,高价值用户
2259,5,1,0,流失用户
2260,1,2,2,潜力用户
2261,0,6,1,高价值用户
2262,0,6,1,高价值用户
2264,8,1,0,流失用户
2265,6,1,0,流失用户
2268,2,3,2,潜力用户
2269,2,1,2,潜力用户
2270,1,1,2,潜力用户
2273,0,8,1,高价值用户
2274,1,7,1,高价值用户
2276,1,13,1,高价值用户
2277,0,5,2,潜力用户
2279,1,1,2,潜力用户
2280,1,2,2,潜力用户
2281,5,2,0,流失用户
2282,0,3,2,潜力用户
2283,1,1,2,潜力用户
2284,2,1,2,潜力用户
2285,1,3,2,潜力用户
2286,0,3,2,潜力用户
2288,4,3,0,流失用户
2289,5,1,0,流失用户
2292,2,4,2,潜力用户
2293,1,1,2,潜力用户
2294,2,2,2,潜力用户
2297,4,1,0,流失用户
2299,6,4,0,流失用户
2301,0,8,1,高价值用户
2304,2,4,2,潜力用户
2305,1,2,2,潜力用户
2306,5,2,0,流失用户
2307,6,1,0,流失用户
2308,4,7,1,高价值用户
2309,6,2,0,流失用户
2310,1,3,2,潜力用户
2313,1,2,2,潜力用户
2314,0,5,2,潜力用户
2316,3,2,2,潜力用户
2317,1,4,2,潜力用户
2318,1,2,2,潜力用户
2319,2,5,2,潜力用户
2321,1,2,2,潜力用户
2323,1,2,2,潜力用户
2325,0,4,2,潜力用户
2326,2,2,2,潜力用户
2328,1,6,1,高价值用户
2330,4,2,0,流失用户
2331,6,1,0,流失用户
2333,8,1,0,流失用户
2334,7,1,0,流失用户
2335,0,4,2,潜力用户
2336,1,1,2,潜力用户
2337,1,1,2,潜力用户
2339,1,7,1,高价值用户
2341,0,1,2,潜力用户
2342,0,3,2,潜力用户
2343,0,5,2,潜力用户
2344,7,1,0,流失用户
2345,0,9,1,高价值用户
2346,6,3,0,流失用户
2351,4,1,0,流失用户
2352,2,2,2,潜力用户
2353,4,4,0,流失用户
2355,3,3,2,潜力用户
2356,3,3,2,潜力用户
2357,4,2,0,流失用户
2360,6,1,0,流失用户
2362,6,1,0,流失用户
2363,0,3,2,潜力用户
2364,8,1,0,流失用户
2365,2,3,2,潜力用户
2367,5,2,0,流失用户
2368,8,2,0,流失用户
2371,3,1,2,潜力用户
2372,0,6,1,高价值用户
2373,2,2,2,潜力用户
2374,6,1,0,流失用户
2377,1,1,2,潜力用户
2379,6,3,0,流失用户
2381,3,2,2,潜力用户
2382,5,1,0,流失用户
2384,6,4,0,流失用户
2385,0,2,2,潜力用户
2387,1,2,2,潜力用户
2391,5,1,0,流失用户
2393,8,1,0,流失用户
2395,6,1,0,流失用户
2396,6,1,0,流失用户
2401,0,2,2,潜力用户
2402,1,1,2,潜力用户
2404,8,1,0,流失用户
2405,4,8,1,高价值用户
2407,7,1,0,流失用户
2409,6,1,0,流失用户
2411,2,1,2,潜力用户
2416,3,1,2,潜力用户
2418,7,1,0,流失用户
2420,1,12,1,高价值用户
2421,0,4,2,潜力用户
2423,1,2,2,潜力用户
2425,3,2,2,潜力用户
2427,7,1,0,流失用户
2428,3,4,2,潜力用户
2430,1,3,2,潜力用户
2432,3,3,2,潜力用户
2434,1,5,2,潜力用户
2435,0,1,2,潜力用户
2436,0,3,2,潜力用户
2437,2,2,2,潜力用户
2438,8,1,0,流失用户
2440,1,7,1,高价值用户
2441,1,5,2,潜力用户
2442,1,2,2,潜力用户
2443,2,1,2,潜力用户
2446,0,2,2,潜力用户
2447,2,3,2,潜力用户
2448,2,2,2,潜力用户
2449,6,2,0,流失用户
2450,2,1,2,潜力用户
2451,3,1,2,潜力用户
2455,1,7,1,高价值用户
2456,2,5,2,潜力用户
2457,2,2,2,潜力用户
2458,5,2,0,流失用户
2459,6,2,0,流失用户
2460,3,2,2,潜力用户
2461,5,1,0,流失用户
2463,0,5,2,潜力用户
2465,0,5,2,潜力用户
2466,0,3,2,潜力用户
2468,1,9,1,高价值用户
2469,3,1,2,潜力用户
2473,6,2,0,流失用户
2475,2,1,2,潜力用户
2476,2,1,2,潜力用户
2478,3,1,2,潜力用户
2479,8,1,0,流失用户
2480,0,1,2,潜力用户
2481,2,4,2,潜力用户
2483,6,1,0,流失用户
2484,3,2,2,潜力用户
2487,3,1,2,潜力用户
2488,0,2,2,潜力用户
2489,2,1,2,潜力用户
2490,8,1,0,流失用户
2491,2,2,2,潜力用户
2492,0,1,2,潜力用户
2495,3,14,1,高价值用户
2496,4,10,1,高价值用户
2497,8,1,0,流失用户
2499,0,5,2,潜力用户
2500,7,1,0,流失用户
2507,2,2,2,潜力用户
2508,3,1,2,潜力用户
2509,7,1,0,流失用户
2510,8,1,0,流失用户
2515,0,5,2,潜力用户
2516,3,1,2,潜力用户
2517,0,3,2,潜力用户
2520,2,4,2,潜力用户
2522,4,2,0,流失用户
2523,2,3,2,潜力用户
2524,2,8,1,高价值用户
2526,3,1,2,潜力用户
2527,0,1,2,潜力用户
2528,3,1,2,潜力用户
2529,7,1,0,流失用户
2531,1,2,2,潜力用户
2533,1,8,1,高价值用户
2534,3,2,2,潜力用户
2535,4,3,0,流失用户
2536,0,4,2,潜力用户
2539,2,2,2,潜力用户
2540,3,3,2,潜力用户
2542,6,2,0,流失用户
2543,6,1,0,流失用户
2544,1,2,2,潜力用户
2545,8,1,0,流失用户
2546,6,5,0,流失用户
2547,2,4,2,潜力用户
2548,0,2,2,潜力用户
2549,4,1,0,流失用户
2551,2,1,2,潜力用户
2553,2,1,2,潜力用户
2555,5,5,0,流失用户
2556,7,1,0,流失用户
2557,1,9,1,高价值用户
2559,3,1,2,潜力用户
2560,5,2,0,流失用户
2562,8,1,0,流失用户
2564,0,4,2,潜力用户
2565,1,2,2,潜力用户
2566,0,12,1,高价值用户
2567,3,1,2,潜力用户
2569,0,4,2,潜力用户
2570,8,1,0,流失用户
2571,1,4,2,潜力用户
2572,4,1,0,流失用户
2575,1,1,2,潜力用户
2576,0,5,2,潜力用户
2577,2,2,2,潜力用户
2579,2,3,2,潜力用户
2580,0,3,2,潜力用户
2581,4,1,0,流失用户
2585,5,2,0,流失用户
2586,0,2,2,潜力用户
2589,7,1,0,流失用户
2591,6,1,0,流失用户
2592,3,1,2,潜力用户
2593,1,2,2,潜力用户
2594,5,4,0,流失用户
2595,0,2,2,潜力用户
2596,1,6,1,高价值用户
2600,8,1,0,流失用户
2601,2,6,1,高价值用户
2602,0,2,2,潜力用户
2606,2,4,2,潜力用户
2611,2,8,1,高价值用户
2612,2,4,2,潜力用户
2613,0,2,2,潜力用户
2614,0,3,2,潜力用户
2615,2,4,2,潜力用户
2616,3,2,2,潜力用户
2617,2,3,2,潜力用户
2620,3,5,2,潜力用户
2621,4,2,0,流失用户
2622,3,2,2,潜力用户
2624,4,1,0,流失用户
2626,0,2,2,潜力用户
2627,2,7,1,高价值用户
2629,4,1,0,流失用户
2630,0,1,2,潜力用户
2634,2,3,2,潜力用户
2637,1,4,2,潜力用户
2638,4,1,0,流失用户
2640,7,3,0,流失用户
2641,2,1,2,潜力用户
2643,0,2,2,潜力用户
2644,5,2,0,流失用户
2645,2,2,2,潜力用户
2646,3,3,2,潜力用户
2647,3,4,2,潜力用户
2648,4,1,0,流失用户
2649,0,1,2,潜力用户
2650,4,1,0,流失用户
2651,5,1,0,流失用户
2652,4,3,0,流失用户
2653,7,2,0,流失用户
2654,8,1,0,流失用户
2655,0,7,1,高价值用户
2656,1,3,2,潜力用户
2660,6,1,0,流失用户
2661,3,1,2,潜力用户
2662,5,1,0,流失用户
2663,7,1,0,流失用户
2666,1,2,2,潜力用户
2667,1,2,2,潜力用户
2669,1,10,1,高价值用户
2670,6,1,0,流失用户
2671,6,4,0,流失用户
2673,3,5,2,潜力用户
2676,2,6,1,高价值用户
2678,0,2,2,潜力用户
2679,3,1,2,潜力用户
2680,4,2,0,流失用户
2681,5,1,0,流失用户
2682,0,5,2,潜力用户
2685,2,5,2,潜力用户
2686,6,1,0,流失用户
2687,4,1,0,流失用户
2688,6,3,0,流失用户
2690,6,3,0,流失用户
2691,0,1,2,潜力用户
2692,0,1,2,潜力用户
2695,1,3,2,潜力用户
2698,0,1,2,潜力用户
2699,5,2,0,流失用户
2701,7,3,0,流失用户
2702,8,1,0,流失用户
2703,0,5,2,潜力用户
2704,3,1,2,潜力用户
2705,1,1,2,潜力用户
2706,0,3,2,潜力用户
2707,0,3,2,潜力用户
2708,1,2,2,潜力用户
2709,3,4,2,潜力用户
2710,4,2,0,流失用户
2711,6,2,0,流失用户
2715,5,1,0,流失用户
2716,0,2,2,潜力用户
2717,0,2,2,潜力用户
2718,3,4,2,潜力用户
2723,1,5,2,潜力用户
2724,1,1,2,潜力用户
2725,5,3,0,流失用户
2727,1,3,2,潜力用户
2728,1,3,2,潜力用户
2729,6,7,1,高价值用户
2730,0,6,1,高价值用户
2731,7,1,0,流失用户
2733,4,6,1,高价值用户
2735,0,4,2,潜力用户
2737,3,1,2,潜力用户
2742,8,1,0,流失用户
2744,2,2,2,潜力用户
2745,1,1,2,潜力用户
2747,0,1,2,潜力用户
2749,1,8,1,高价值用户
2750,0,4,2,潜力用户
2752,2,2,2,潜力用户
2753,1,2,2,潜力用户
2754,0,2,2,潜力用户
2757,1,3,2,潜力用户
2758,1,5,2,潜力用户
2759,0,3,2,潜力用户
2760,0,2,2,潜力用户
2761,0,1,2,潜力用户
2763,0,4,2,潜力用户
2765,7,1,0,流失用户
2766,1,4,2,潜力用户
2767,0,2,2,潜力用户
2770,3,4,2,潜力用户
2771,6,2,0,流失用户
2772,2,1,2,潜力用户
2776,0,2,2,潜力用户
2778,6,1,0,流失用户
2780,0,3,2,潜力用户
2781,5,4,0,流失用户
2784,6,1,0,流失用户
2786,0,2,2,潜力用户
2787,5,4,0,流失用户
2789,0,5,2,潜力用户
2790,6,1,0,流失用户
2791,0,1,2,潜力用户
2792,3,1,2,潜力用户
2793,8,1,0,流失用户
2794,7,1,0,流失用户
2795,2,1,2,潜力用户
2796,1,3,2,潜力用户
2797,8,1,0,流失用户
2798,3,1,2,潜力用户
2799,8,1,0,流失用户
2800,5,1,0,流失用户
2801,6,2,0,流失用户
2802,1,2,2,潜力用户
2804,0,12,1,高价值用户
2805,0,2,2,潜力用户
2806,1,4,2,潜力用户
2807,2,3,2,潜力用户
2815,3,1,2,潜力用户
2816,0,2,2,潜力用户
2818,4,1,0,流失用户
2820,4,4,0,流失用户
2821,2,3,2,潜力用户
2823,5,1,0,流失用户
2824,2,4,2,潜力用户
2825,7,1,0,流失用户
2828,0,3,2,潜力用户
2829,5,2,0,流失用户
2830,1,4,2,潜力用户
2831,0,3,2,潜力用户
2832,1,5,2,潜力用户
2833,0,2,2,潜力用户
2834,4,2,0,流失用户
2835,3,2,2,潜力用户
2836,2,3,2,潜力用户
2837,1,7,1,高价值用户
2838,1,2,2,潜力用户
2840,0,4,2,潜力用户
2841,1,1,2,潜力用户
2842,3,1,2,潜力用户
2845,0,5,2,潜力用户
2846,1,2,2,潜力用户
2847,3,1,2,潜力用户
2849,4,2,0,流失用户
2851,0,3,2,潜力用户
2852,2,5,2,潜力用户
2853,2,4,2,潜力用户
2854,4,2,0,流失用户
2855,5,1,0,流失用户
2856,1,4,2,潜力用户
2858,3,2,2,潜力用户
2860,0,2,2,潜力用户
2861,2,5,2,潜力用户
2862,3,1,2,潜力用户
2863,3,1,2,潜力用户
2864,2,2,2,潜力用户
2865,1,5,2,潜力用户
2866,7,2,0,流失用户
2869,0,8,1,高价值用户
2870,0,1,2,潜力用户
2873,0,2,2,潜力用户
2874,0,2,2,潜力用户
2876,4,2,0,流失用户
2877,6,1,0,流失用户
2878,3,3,2,潜力用户
2879,5,5,0,流失用户
2880,0,4,2,潜力用户
2883,7,1,0,流失用户
2884,4,2,0,流失用户
2886,5,1,0,流失用户
2888,0,1,2,潜力用户
2890,1,8,1,高价值用户
2891,0,7,1,高价值用户
